OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,Cost,Profit,PaymentMethod,Channel
O089700,2025-05-15,C0140,P0016,S010,4,41548.13,0.05,166192.52,8309.63,157882.89,108486.28,49396.61,Net Banking,Online
O089701,2023-05-09,C0383,P0100,S021,4,23224.75,0.0,92899.0,0.0,92899.0,70234.8,22664.2,Debit Card,Online
O089702,2024-04-26,C0248,P0020,S021,3,8872.99,0.0,26618.97,0.0,26618.97,20194.29,6424.68,Credit Card,Online
O089703,2023-04-07,C0568,P0023,S015,3,35515.92,0.2,106547.76,21309.55,85238.21,65006.88,20231.33,UPI,Store
O089704,2023-01-25,C0410,P0024,S020,6,7080.82,0.15,42484.92,6372.74,36112.18,36130.92,-18.74,Debit Card,Online
O089705,2025-03-26,C0384,P0045,S003,7,33198.11,0.15,232386.77,34858.02,197528.75,164042.55,33486.2,Credit Card,Online
O089706,2024-08-28,C0475,P0078,S007,1,4041.58,0.0,4041.58,0.0,4041.58,2789.36,1252.22,Net Banking,Store
O089707,2025-05-19,C0753,P0057,S017,6,55115.43,0.15,330692.58,49603.89,281088.69,241880.28,39208.41,Net Banking,Online
O089708,2023-03-28,C0738,P0018,S008,4,68610.63,0.15,274442.52,41166.38,233276.14,167291.76,65984.38,Net Banking,Online
O089709,2023-12-11,C0236,P0031,S003,4,39241.23,0.25,156964.92,39241.23,117723.69,95811.76,21911.93,Cash,Online
O089710,2023-05-30,C0852,P0068,S005,3,20811.71,0.2,62435.13,12487.03,49948.1,44556.54,5391.56,Credit Card,Store
O089711,2024-09-29,C0073,P0091,S017,6,17296.62,0.2,103779.72,20755.94,83023.78,69065.1,13958.68,Cash,Online
O089712,2024-09-08,C0564,P0022,S016,4,49779.42,0.0,199117.68,0.0,199117.68,151772.24,47345.44,Debit Card,Online
O089713,2025-03-24,C0784,P0090,S019,1,13870.6,0.2,13870.6,2774.12,11096.48,8673.53,2422.95,UPI,Store
O089714,2023-04-09,C0767,P0080,S006,1,17401.68,0.1,17401.68,1740.17,15661.51,11746.29,3915.22,Cash,Online
O089715,2023-02-23,C0895,P0068,S022,4,20811.71,0.2,83246.84,16649.37,66597.47,59408.72,7188.75,UPI,Online
O089716,2025-07-25,C0364,P0030,S017,3,51804.68,0.0,155414.04,0.0,155414.04,115554.21,39859.83,Net Banking,Store
O089717,2024-11-26,C0824,P0059,S025,6,50073.47,0.2,300440.82,60088.16,240352.66,250959.06,-10606.4,Credit Card,Store
O089718,2023-05-10,C0903,P0090,S003,5,13870.6,0.2,69353.0,13870.6,55482.4,43367.65,12114.75,Net Banking,Store
O089719,2023-11-10,C0448,P0059,S017,3,50073.47,0.05,150220.41,7511.02,142709.39,125479.53,17229.86,Net Banking,Online
O089720,2024-03-24,C0524,P0106,S007,3,6169.68,0.15,18509.04,2776.36,15732.68,12934.29,2798.39,Debit Card,Online
O089721,2024-03-24,C0444,P0068,S010,7,20811.71,0.2,145681.97,29136.39,116545.58,103965.26,12580.32,Debit Card,Online
O089722,2025-03-14,C0338,P0107,S005,2,8889.67,0.15,17779.34,2666.9,15112.44,11652.78,3459.66,UPI,Online
O089723,2024-01-26,C0309,P0032,S025,5,15930.32,0.05,79651.6,3982.58,75669.02,68339.1,7329.92,Credit Card,Online
O089724,2024-10-16,C0208,P0076,S001,1,19322.21,0.05,19322.21,966.11,18356.1,11965.7,6390.4,Credit Card,Store
O089725,2025-02-26,C0468,P0045,S011,2,33198.11,0.2,66396.22,13279.24,53116.98,46869.3,6247.68,UPI,Online
O089726,2023-04-22,C0960,P0053,S008,1,14083.25,0.1,14083.25,1408.32,12674.93,9214.83,3460.1,Cash,Online
O089727,2024-05-28,C0035,P0013,S021,4,1589.34,0.15,6357.36,953.6,5403.76,4516.56,887.2,Debit Card,Online
O089728,2023-10-07,C0146,P0073,S007,5,57746.18,0.1,288730.9,28873.09,259857.81,176723.9,83133.91,Credit Card,Store
O089729,2025-04-13,C0671,P0090,S010,4,13870.6,0.1,55482.4,5548.24,49934.16,34694.12,15240.04,UPI,Store
O089730,2023-05-24,C0748,P0069,S013,5,24149.0,0.1,120745.0,12074.5,108670.5,94428.95,14241.55,Net Banking,Online
O089731,2023-12-12,C0704,P0102,S020,1,43277.59,0.1,43277.59,4327.76,38949.83,26500.25,12449.58,Net Banking,Store
O089732,2024-11-10,C0260,P0007,S002,6,30383.16,0.2,182298.96,36459.79,145839.17,141336.96,4502.21,Cash,Store
O089733,2024-08-16,C0818,P0031,S018,2,39241.23,0.15,78482.46,11772.37,66710.09,47905.88,18804.21,Credit Card,Online
O089734,2023-02-13,C0002,P0031,S004,2,39241.23,0.05,78482.46,3924.12,74558.34,47905.88,26652.46,Cash,Store
O089735,2025-09-21,C0646,P0108,S009,2,51654.1,0.0,103308.2,0.0,103308.2,65191.8,38116.4,Cash,Store
O089736,2023-03-26,C0976,P0046,S023,5,31990.41,0.0,159952.05,0.0,159952.05,138239.8,21712.25,Debit Card,Online
O089737,2024-04-25,C0178,P0077,S002,6,7612.28,0.0,45673.68,0.0,45673.68,31896.54,13777.14,Credit Card,Store
O089738,2023-03-08,C0987,P0047,S011,4,53543.09,0.05,214172.36,10708.62,203463.74,167023.72,36440.02,Net Banking,Online
O089739,2024-09-23,C0859,P0035,S001,4,15887.32,0.0,63549.28,0.0,63549.28,47867.48,15681.8,UPI,Online
O089740,2024-01-24,C0288,P0099,S014,5,11507.58,0.0,57537.9,0.0,57537.9,44918.2,12619.7,Cash,Online
O089741,2025-01-04,C0376,P0106,S014,1,6169.68,0.15,6169.68,925.45,5244.23,4311.43,932.8,Credit Card,Store
O089742,2024-11-18,C0258,P0003,S004,7,55571.12,0.0,388997.84,0.0,388997.84,278924.94,110072.9,UPI,Online
O089743,2025-09-26,C0640,P0060,S023,6,41509.57,0.0,249057.42,0.0,249057.42,208131.42,40926.0,UPI,Online
O089744,2023-02-19,C0797,P0047,S017,4,53543.09,0.15,214172.36,32125.85,182046.51,167023.72,15022.79,Debit Card,Online
O089745,2024-11-28,C0214,P0051,S004,2,22992.05,0.1,45984.1,4598.41,41385.69,34849.54,6536.15,UPI,Online
O089746,2024-01-08,C0682,P0109,S003,2,41295.94,0.25,82591.88,20647.97,61943.91,56716.64,5227.27,Credit Card,Online
O089747,2024-11-02,C0410,P0065,S008,4,25975.98,0.15,103903.92,15585.59,88318.33,81009.96,7308.37,UPI,Online
O089748,2025-11-20,C0216,P0010,S011,3,15555.2,0.15,46665.6,6999.84,39665.76,33858.0,5807.76,Cash,Online
O089749,2025-07-02,C0630,P0107,S023,2,8889.67,0.1,17779.34,1777.93,16001.41,11652.78,4348.63,Cash,Online
O089750,2025-12-02,C0456,P0005,S009,5,2941.81,0.05,14709.05,735.45,13973.6,11373.3,2600.3,Cash,Store
O089751,2025-12-23,C0657,P0038,S020,6,15584.94,0.0,93509.64,0.0,93509.64,58441.86,35067.78,Net Banking,Store
O089752,2025-05-03,C0647,P0064,S001,5,21932.27,0.1,109661.35,10966.14,98695.21,93629.3,5065.91,Cash,Online
O089753,2025-09-12,C0304,P0069,S016,2,24149.0,0.0,48298.0,0.0,48298.0,37771.58,10526.42,Credit Card,Store
O089754,2025-01-22,C0327,P0087,S020,5,4931.85,0.1,24659.25,2465.93,22193.32,20430.05,1763.27,Cash,Online
O089755,2023-05-17,C0598,P0061,S015,3,34524.73,0.1,103574.19,10357.42,93216.77,88745.7,4471.07,Debit Card,Store
O089756,2025-09-06,C0114,P0006,S013,3,27051.68,0.2,81155.04,16231.01,64924.03,59796.96,5127.07,Cash,Store
O089757,2025-01-11,C0004,P0108,S012,5,51654.1,0.05,258270.5,12913.53,245356.97,162979.5,82377.47,Credit Card,Store
O089758,2025-08-05,C0085,P0053,S009,6,14083.25,0.1,84499.5,8449.95,76049.55,55288.98,20760.57,Debit Card,Online
O089759,2023-12-27,C0594,P0024,S016,3,7080.82,0.1,21242.46,2124.25,19118.21,18065.46,1052.75,Cash,Online
O089760,2024-10-04,C0724,P0076,S022,2,19322.21,0.05,38644.42,1932.22,36712.2,23931.4,12780.8,Cash,Store
O089761,2024-03-30,C0908,P0083,S002,1,39997.52,0.1,39997.52,3999.75,35997.77,26505.43,9492.34,Net Banking,Store
O089762,2023-01-13,C0773,P0029,S012,4,53178.63,0.2,212714.52,42542.9,170171.62,154799.84,15371.78,Cash,Store
O089763,2024-12-08,C0532,P0080,S001,3,17401.68,0.0,52205.04,0.0,52205.04,35238.87,16966.17,Cash,Store
O089764,2023-11-29,C0704,P0026,S011,3,5744.15,0.1,17232.45,1723.24,15509.21,12653.91,2855.3,Net Banking,Store
O089765,2023-06-09,C0440,P0011,S012,4,27719.22,0.0,110876.88,0.0,110876.88,71296.52,39580.36,Cash,Online
O089766,2023-08-20,C0864,P0075,S004,6,12119.83,0.15,72718.98,10907.85,61811.13,46641.24,15169.89,Debit Card,Store
O089767,2025-01-29,C0471,P0074,S004,5,9219.01,0.0,46095.05,0.0,46095.05,32616.8,13478.25,Net Banking,Online
O089768,2025-02-20,C0885,P0090,S003,6,13870.6,0.05,83223.6,4161.18,79062.42,52041.18,27021.24,Net Banking,Online
O089769,2023-11-18,C0087,P0088,S015,6,55752.39,0.1,334514.34,33451.43,301062.91,255870.36,45192.55,Debit Card,Online
O089770,2024-01-09,C0400,P0034,S009,3,12319.1,0.1,36957.3,3695.73,33261.57,24846.81,8414.76,Cash,Online
O089771,2025-06-16,C0422,P0081,S019,2,8857.67,0.2,17715.34,3543.07,14172.27,10945.36,3226.91,Net Banking,Store
O089772,2024-06-03,C0384,P0098,S022,7,15533.41,0.15,108733.87,16310.08,92423.79,80965.78,11458.01,UPI,Online
O089773,2024-02-12,C0830,P0047,S022,7,53543.09,0.15,374801.63,56220.24,318581.39,292291.51,26289.88,UPI,Online
O089774,2025-07-26,C0397,P0092,S003,5,2788.32,0.05,13941.6,697.08,13244.52,9440.0,3804.52,Cash,Store
O089775,2023-02-24,C0942,P0073,S013,1,57746.18,0.0,57746.18,0.0,57746.18,35344.78,22401.4,Cash,Store
O089776,2025-01-13,C0392,P0100,S018,5,23224.75,0.05,116123.75,5806.19,110317.56,87793.5,22524.06,Net Banking,Online
O089777,2024-10-18,C0180,P0006,S014,4,27051.68,0.05,108206.72,5410.34,102796.38,79729.28,23067.1,Debit Card,Online
O089778,2024-03-11,C0957,P0060,S011,1,41509.57,0.15,41509.57,6226.44,35283.13,34688.57,594.56,Net Banking,Store
O089779,2025-04-01,C0697,P0031,S014,3,39241.23,0.15,117723.69,17658.55,100065.14,71858.82,28206.32,Debit Card,Store
O089780,2023-11-03,C0517,P0062,S004,4,52236.35,0.1,208945.4,20894.54,188050.86,143980.6,44070.26,Credit Card,Store
O089781,2024-11-06,C0510,P0049,S001,2,14503.88,0.25,29007.76,7251.94,21755.82,24869.38,-3113.56,Cash,Online
O089782,2023-10-10,C0402,P0035,S006,4,15887.32,0.2,63549.28,12709.86,50839.42,47867.48,2971.94,Credit Card,Store
O089783,2025-05-03,C0941,P0050,S018,7,11790.54,0.0,82533.78,0.0,82533.78,61624.08,20909.7,Debit Card,Online
O089784,2024-04-02,C0866,P0098,S009,3,15533.41,0.25,46600.23,11650.06,34950.17,34699.62,250.55,UPI,Online
O089785,2025-05-31,C0455,P0037,S013,5,25779.41,0.15,128897.05,19334.56,109562.49,81771.3,27791.19,Debit Card,Online
O089786,2024-09-28,C0715,P0110,S012,3,60107.62,0.15,180322.86,27048.43,153274.43,113802.33,39472.1,Debit Card,Online
O089787,2023-02-16,C0220,P0110,S003,4,60107.62,0.1,240430.48,24043.05,216387.43,151736.44,64650.99,Credit Card,Store
O089788,2024-11-05,C0404,P0005,S012,7,2941.81,0.0,20592.67,0.0,20592.67,15922.62,4670.05,Cash,Online
O089789,2023-01-03,C0046,P0098,S014,3,15533.41,0.2,46600.23,9320.05,37280.18,34699.62,2580.56,Net Banking,Store
O089790,2025-03-14,C0329,P0102,S020,1,43277.59,0.0,43277.59,0.0,43277.59,26500.25,16777.34,Debit Card,Store
O089791,2023-09-03,C0752,P0094,S017,5,65163.26,0.15,325816.3,48872.44,276943.86,213754.15,63189.71,Credit Card,Store
O089792,2025-12-12,C0361,P0080,S012,2,17401.68,0.05,34803.36,1740.17,33063.19,23492.58,9570.61,Debit Card,Online
O089793,2023-09-04,C0720,P0090,S016,7,13870.6,0.2,97094.2,19418.84,77675.36,60714.71,16960.65,Net Banking,Online
O089794,2024-05-12,C0984,P0061,S006,1,34524.73,0.2,34524.73,6904.95,27619.78,29581.9,-1962.12,Debit Card,Online
O089795,2024-09-08,C0927,P0051,S010,5,22992.05,0.1,114960.25,11496.03,103464.22,87123.85,16340.37,Debit Card,Store
O089796,2023-06-06,C0351,P0113,S009,6,23633.23,0.2,141799.38,28359.88,113439.5,113981.88,-542.38,Credit Card,Store
O089797,2023-09-09,C0061,P0051,S022,2,22992.05,0.15,45984.1,6897.62,39086.48,34849.54,4236.94,Cash,Online
O089798,2025-12-01,C0902,P0015,S013,2,57162.78,0.2,114325.56,22865.11,91460.45,70519.0,20941.45,UPI,Online
O089799,2024-02-04,C0983,P0060,S008,5,41509.57,0.1,207547.85,20754.79,186793.06,173442.85,13350.21,Cash,Store
O089800,2025-04-25,C0937,P0057,S021,2,55115.43,0.2,110230.86,22046.17,88184.69,80626.76,7557.93,Net Banking,Store
O089801,2024-05-12,C0185,P0072,S005,6,19069.26,0.15,114415.56,17162.33,97253.23,69983.82,27269.41,Net Banking,Online
O089802,2023-08-21,C0074,P0089,S002,5,22128.53,0.2,110642.65,22128.53,88514.12,80395.75,8118.37,Net Banking,Online
O089803,2024-10-20,C0562,P0073,S015,5,57746.18,0.15,288730.9,43309.64,245421.26,176723.9,68697.36,Debit Card,Online
O089804,2023-06-02,C0638,P0008,S014,1,37037.97,0.15,37037.97,5555.7,31482.27,27705.22,3777.05,Credit Card,Store
O089805,2025-12-28,C0566,P0071,S002,4,34630.81,0.15,138523.24,20778.49,117744.75,102102.76,15641.99,Debit Card,Online
O089806,2025-01-10,C0049,P0010,S013,6,15555.2,0.1,93331.2,9333.12,83998.08,67716.0,16282.08,Cash,Online
O089807,2025-01-24,C0041,P0086,S003,7,35098.82,0.1,245691.74,24569.17,221122.57,152491.92,68630.65,Cash,Online
O089808,2023-01-29,C0376,P0024,S010,1,7080.82,0.05,7080.82,354.04,6726.78,6021.82,704.96,Credit Card,Store
O089809,2023-10-19,C0625,P0073,S009,3,57746.18,0.1,173238.54,17323.85,155914.69,106034.34,49880.35,Debit Card,Store
O089810,2024-02-28,C0235,P0027,S023,3,58661.83,0.15,175985.49,26397.82,149587.67,125595.69,23991.98,Cash,Online
O089811,2024-01-20,C0340,P0102,S001,7,43277.59,0.15,302943.13,45441.47,257501.66,185501.75,71999.91,UPI,Online
O089812,2023-05-05,C0597,P0103,S005,3,37812.72,0.05,113438.16,5671.91,107766.25,70682.43,37083.82,Cash,Online
O089813,2023-02-17,C0836,P0030,S004,6,51804.68,0.0,310828.08,0.0,310828.08,231108.42,79719.66,Cash,Online
O089814,2024-10-14,C0528,P0027,S016,2,58661.83,0.15,117323.66,17598.55,99725.11,83730.46,15994.65,Cash,Store
O089815,2024-04-04,C0533,P0113,S015,1,23633.23,0.1,23633.23,2363.32,21269.91,18996.98,2272.93,Credit Card,Store
O089816,2023-09-20,C0251,P0111,S023,3,2547.56,0.15,7642.68,1146.4,6496.28,5351.67,1144.61,Debit Card,Online
O089817,2024-10-07,C0075,P0059,S002,7,50073.47,0.0,350514.29,0.0,350514.29,292785.57,57728.72,Cash,Store
O089818,2025-12-21,C0694,P0107,S013,7,8889.67,0.1,62227.69,6222.77,56004.92,40784.73,15220.19,UPI,Online
O089819,2025-11-06,C0564,P0108,S007,7,51654.1,0.1,361578.7,36157.87,325420.83,228171.3,97249.53,Debit Card,Store
O089820,2025-08-19,C0189,P0044,S012,1,19047.72,0.05,19047.72,952.39,18095.33,15467.99,2627.34,Debit Card,Online
O089821,2023-10-21,C0961,P0041,S014,3,40907.03,0.1,122721.09,12272.11,110448.98,100973.76,9475.22,Cash,Store
O089822,2023-07-06,C0462,P0079,S022,2,43495.23,0.0,86990.46,0.0,86990.46,73486.34,13504.12,Net Banking,Online
O089823,2023-09-24,C0818,P0009,S017,3,35362.09,0.05,106086.27,5304.31,100781.96,88087.11,12694.85,Debit Card,Online
O089824,2023-12-06,C0291,P0104,S008,4,3798.26,0.2,15193.04,3038.61,12154.43,11134.12,1020.31,Credit Card,Online
O089825,2023-01-19,C0747,P0042,S019,6,61284.65,0.15,367707.9,55156.19,312551.71,253021.74,59529.97,UPI,Store
O089826,2023-12-11,C0212,P0096,S011,3,23648.17,0.05,70944.51,3547.23,67397.28,50010.72,17386.56,Cash,Online
O089827,2024-09-21,C0904,P0114,S001,3,39712.17,0.2,119136.51,23827.3,95309.21,95143.29,165.92,Debit Card,Online
O089828,2023-10-01,C0761,P0052,S023,2,4853.23,0.05,9706.46,485.32,9221.14,8348.9,872.24,Cash,Store
O089829,2025-12-27,C0704,P0057,S002,3,55115.43,0.2,165346.29,33069.26,132277.03,120940.14,11336.89,Credit Card,Online
O089830,2025-07-19,C0372,P0024,S024,3,7080.82,0.15,21242.46,3186.37,18056.09,18065.46,-9.37,Cash,Store
O089831,2024-02-11,C0165,P0089,S010,5,22128.53,0.2,110642.65,22128.53,88514.12,80395.75,8118.37,Cash,Store
O089832,2024-03-27,C0640,P0037,S021,6,25779.41,0.2,154676.46,30935.29,123741.17,98125.56,25615.61,Cash,Online
O089833,2024-06-29,C0377,P0077,S010,2,7612.28,0.0,15224.56,0.0,15224.56,10632.18,4592.38,Credit Card,Online
O089834,2023-12-30,C0662,P0065,S002,6,25975.98,0.1,155855.88,15585.59,140270.29,121514.94,18755.35,Credit Card,Online
O089835,2023-03-05,C0096,P0017,S019,5,19951.2,0.2,99756.0,19951.2,79804.8,64618.1,15186.7,Net Banking,Online
O089836,2024-02-26,C0257,P0118,S004,4,18125.18,0.15,72500.72,10875.11,61625.61,55788.56,5837.05,Net Banking,Online
O089837,2024-09-17,C0494,P0111,S008,3,2547.56,0.15,7642.68,1146.4,6496.28,5351.67,1144.61,Cash,Online
O089838,2023-10-06,C0543,P0108,S002,4,51654.1,0.15,206616.4,30992.46,175623.94,130383.6,45240.34,Cash,Online
O089839,2023-08-19,C0253,P0055,S005,1,31377.99,0.05,31377.99,1568.9,29809.09,24002.3,5806.79,Cash,Online
O089840,2024-07-24,C0487,P0041,S010,4,40907.03,0.0,163628.12,0.0,163628.12,134631.68,28996.44,Debit Card,Online
O089841,2023-01-17,C0713,P0115,S015,3,6929.5,0.1,20788.5,2078.85,18709.65,13041.6,5668.05,Debit Card,Online
O089842,2025-03-21,C0017,P0079,S018,2,43495.23,0.1,86990.46,8699.05,78291.41,73486.34,4805.07,Debit Card,Online
O089843,2025-01-19,C0079,P0030,S009,4,51804.68,0.1,207218.72,20721.87,186496.85,154072.28,32424.57,Credit Card,Online
O089844,2025-11-24,C0512,P0036,S006,5,44674.03,0.15,223370.15,33505.52,189864.63,161481.6,28383.03,Cash,Online
O089845,2023-06-11,C0077,P0005,S002,1,2941.81,0.2,2941.81,588.36,2353.45,2274.66,78.79,Net Banking,Store
O089846,2025-05-24,C0068,P0036,S022,2,44674.03,0.2,89348.06,17869.61,71478.45,64592.64,6885.81,Cash,Online
O089847,2023-04-21,C0952,P0075,S021,4,12119.83,0.0,48479.32,0.0,48479.32,31094.16,17385.16,Net Banking,Online
O089848,2025-04-23,C0198,P0028,S015,5,16489.02,0.1,82445.1,8244.51,74200.59,58793.9,15406.69,UPI,Online
O089849,2023-09-08,C0851,P0095,S007,3,48060.1,0.05,144180.3,7209.02,136971.28,118351.77,18619.51,Credit Card,Online
O089850,2025-06-19,C0418,P0004,S019,1,10453.61,0.1,10453.61,1045.36,9408.25,6998.15,2410.1,Credit Card,Online
O089851,2023-05-31,C0354,P0039,S002,6,18147.99,0.15,108887.94,16333.19,92554.75,93107.22,-552.47,Debit Card,Online
O089852,2025-06-07,C0630,P0007,S021,6,30383.16,0.1,182298.96,18229.9,164069.06,141336.96,22732.1,Credit Card,Online
O089853,2024-11-13,C0007,P0075,S017,5,12119.83,0.15,60599.15,9089.87,51509.28,38867.7,12641.58,Cash,Online
O089854,2023-02-19,C0301,P0066,S020,1,30547.55,0.05,30547.55,1527.38,29020.17,19215.85,9804.32,Debit Card,Store
O089855,2023-10-20,C0286,P0024,S006,5,7080.82,0.0,35404.1,0.0,35404.1,30109.1,5295.0,Cash,Store
O089856,2024-06-05,C0010,P0025,S020,5,54590.07,0.05,272950.35,13647.52,259302.83,212759.65,46543.18,UPI,Online
O089857,2025-01-05,C0252,P0071,S003,5,34630.81,0.0,173154.05,0.0,173154.05,127628.45,45525.6,UPI,Online
O089858,2025-03-16,C0344,P0040,S007,1,7245.57,0.25,7245.57,1811.39,5434.18,5708.62,-274.44,Credit Card,Store
O089859,2024-08-21,C0744,P0023,S004,2,35515.92,0.1,71031.84,7103.18,63928.66,43337.92,20590.74,Credit Card,Online
O089860,2025-01-27,C0408,P0048,S018,3,6356.96,0.1,19070.88,1907.09,17163.79,15014.97,2148.82,Debit Card,Store
O089861,2024-01-23,C0473,P0003,S025,5,55571.12,0.15,277855.6,41678.34,236177.26,199232.1,36945.16,Net Banking,Store
O089862,2023-12-25,C0206,P0024,S010,7,7080.82,0.2,49565.74,9913.15,39652.59,42152.74,-2500.15,Debit Card,Online
O089863,2023-08-01,C0570,P0031,S010,7,39241.23,0.2,274688.61,54937.72,219750.89,167670.58,52080.31,Cash,Online
O089864,2024-12-31,C0904,P0099,S017,4,11507.58,0.0,46030.32,0.0,46030.32,35934.56,10095.76,Credit Card,Online
O089865,2025-01-07,C0891,P0060,S016,5,41509.57,0.05,207547.85,10377.39,197170.46,173442.85,23727.61,Credit Card,Store
O089866,2025-09-28,C0940,P0079,S013,3,43495.23,0.05,130485.69,6524.28,123961.41,110229.51,13731.9,UPI,Store
O089867,2024-07-28,C0417,P0095,S015,4,48060.1,0.15,192240.4,28836.06,163404.34,157802.36,5601.98,Credit Card,Online
O089868,2024-11-03,C0860,P0108,S011,5,51654.1,0.15,258270.5,38740.57,219529.93,162979.5,56550.43,UPI,Store
O089869,2025-03-01,C0008,P0049,S011,5,14503.88,0.1,72519.4,7251.94,65267.46,62173.45,3094.01,Debit Card,Store
O089870,2025-08-13,C0457,P0082,S019,3,11137.01,0.0,33411.03,0.0,33411.03,25472.85,7938.18,UPI,Store
O089871,2024-07-08,C0954,P0041,S013,4,40907.03,0.15,163628.12,24544.22,139083.9,134631.68,4452.22,Credit Card,Store
O089872,2025-03-29,C0582,P0107,S019,5,8889.67,0.2,44448.35,8889.67,35558.68,29131.95,6426.73,Net Banking,Online
O089873,2025-05-29,C0532,P0074,S006,1,9219.01,0.0,9219.01,0.0,9219.01,6523.36,2695.65,UPI,Online
O089874,2024-09-30,C0982,P0004,S008,7,10453.61,0.05,73175.27,3658.76,69516.51,48987.05,20529.46,Debit Card,Store
O089875,2024-08-25,C0113,P0110,S006,5,60107.62,0.15,300538.1,45080.72,255457.38,189670.55,65786.83,Cash,Online
O089876,2024-12-31,C0788,P0100,S022,5,23224.75,0.15,116123.75,17418.56,98705.19,87793.5,10911.69,Debit Card,Online
O089877,2025-06-10,C0838,P0118,S004,5,18125.18,0.15,90625.9,13593.88,77032.02,69735.7,7296.32,Debit Card,Store
O089878,2024-09-02,C0650,P0060,S008,1,41509.57,0.0,41509.57,0.0,41509.57,34688.57,6821.0,Debit Card,Online
O089879,2024-08-25,C0193,P0035,S015,3,15887.32,0.15,47661.96,7149.29,40512.67,35900.61,4612.06,Net Banking,Store
O089880,2023-08-27,C0987,P0120,S011,3,557.2,0.1,1671.6,167.16,1504.44,1103.55,400.89,Debit Card,Store
O089881,2025-11-20,C0706,P0078,S007,4,4041.58,0.0,16166.32,0.0,16166.32,11157.44,5008.88,Debit Card,Store
O089882,2023-03-04,C0653,P0116,S015,3,11809.02,0.1,35427.06,3542.71,31884.35,27332.4,4551.95,Debit Card,Store
O089883,2025-07-24,C0338,P0120,S007,7,557.2,0.05,3900.4,195.02,3705.38,2574.95,1130.43,UPI,Online
O089884,2024-02-25,C0037,P0120,S003,5,557.2,0.1,2786.0,278.6,2507.4,1839.25,668.15,Net Banking,Store
O089885,2023-10-06,C0937,P0080,S021,7,17401.68,0.1,121811.76,12181.18,109630.58,82224.03,27406.55,UPI,Store
O089886,2023-09-06,C0828,P0105,S023,6,51715.72,0.15,310294.32,46544.15,263750.17,188817.48,74932.69,UPI,Online
O089887,2025-03-09,C0572,P0008,S016,1,37037.97,0.0,37037.97,0.0,37037.97,27705.22,9332.75,Debit Card,Online
O089888,2023-11-14,C0368,P0001,S003,2,52107.98,0.0,104215.96,0.0,104215.96,75893.06,28322.9,Net Banking,Store
O089889,2023-05-25,C0281,P0079,S008,6,43495.23,0.15,260971.38,39145.71,221825.67,220459.02,1366.65,UPI,Online
O089890,2024-05-19,C0345,P0001,S011,4,52107.98,0.05,208431.92,10421.6,198010.32,151786.12,46224.2,Net Banking,Online
O089891,2025-09-25,C0363,P0015,S025,2,57162.78,0.15,114325.56,17148.83,97176.73,70519.0,26657.73,UPI,Store
O089892,2025-08-10,C0432,P0003,S010,4,55571.12,0.05,222284.48,11114.22,211170.26,159385.68,51784.58,Cash,Store
O089893,2024-01-14,C0470,P0101,S021,3,37009.27,0.1,111027.81,11102.78,99925.03,72287.01,27638.02,Credit Card,Store
O089894,2024-12-09,C0024,P0037,S015,6,25779.41,0.15,154676.46,23201.47,131474.99,98125.56,33349.43,Net Banking,Online
O089895,2024-06-07,C0894,P0068,S006,7,20811.71,0.0,145681.97,0.0,145681.97,103965.26,41716.71,Credit Card,Online
O089896,2024-03-12,C0354,P0055,S005,2,31377.99,0.15,62755.98,9413.4,53342.58,48004.6,5337.98,Credit Card,Online
O089897,2023-01-23,C0433,P0104,S021,7,3798.26,0.05,26587.82,1329.39,25258.43,19484.71,5773.72,Net Banking,Online
O089898,2023-06-20,C0950,P0002,S015,2,35438.99,0.0,70877.98,0.0,70877.98,58676.28,12201.7,Debit Card,Store
