OrderID,ReturnDate,ReturnReason
O085080,2025-03-06,Quality Issue
O085083,2024-07-27,Late Delivery
O085095,2024-02-18,Damaged
O085101,2024-02-23,Wrong Product
O085114,2024-04-13,Customer Changed Mind
O085138,2025-10-23,Late Delivery
O085150,2025-11-07,Customer Changed Mind
O085180,2023-11-29,Wrong Product
O085182,2024-08-15,Quality Issue
O085184,2025-05-06,Late Delivery
O085195,2025-09-09,Quality Issue
O085200,2023-08-12,Customer Changed Mind
O085201,2025-08-10,Wrong Product
O085224,2024-11-15,Late Delivery
O085226,2025-03-28,Customer Changed Mind
O085263,2023-04-23,Customer Changed Mind
O085291,2025-04-18,Late Delivery
O085292,2024-05-18,Quality Issue
O085298,2024-11-13,Customer Changed Mind
O085303,2025-11-15,Customer Changed Mind
O085304,2024-09-18,Damaged
O085324,2023-12-25,Damaged
O085330,2025-05-05,Wrong Product
O085345,2025-02-05,Wrong Product
O085350,2024-01-07,Late Delivery
O085362,2023-07-19,Wrong Product
O085379,2025-04-13,Customer Changed Mind
O085419,2025-11-19,Wrong Product
O085450,2025-01-24,Customer Changed Mind
O085464,2025-10-17,Wrong Product
O085487,2024-02-21,Customer Changed Mind
O085509,2023-02-24,Damaged
O085514,2023-07-12,Wrong Product
O085523,2025-11-29,Quality Issue
O085541,2024-04-13,Damaged
O085566,2024-11-10,Damaged
O085581,2024-01-12,Late Delivery
O085583,2024-06-24,Quality Issue
O085593,2024-03-28,Late Delivery
O085633,2024-01-26,Wrong Product
O085655,2024-10-11,Late Delivery
O085659,2024-12-09,Wrong Product
O085660,2025-03-27,Damaged
O085678,2023-10-13,Customer Changed Mind
O085683,2024-12-10,Late Delivery
O085693,2024-02-10,Wrong Product
O085694,2024-10-11,Quality Issue
O085711,2023-03-09,Damaged
O085713,2024-01-19,Late Delivery
O085715,2025-03-10,Late Delivery
O085717,2024-08-03,Damaged
O085732,2025-04-10,Wrong Product
O085756,2025-11-09,Customer Changed Mind
O085757,2025-08-09,Quality Issue
O085770,2025-08-26,Customer Changed Mind
O085780,2023-10-21,Late Delivery
O085799,2024-12-09,Damaged
O085809,2025-05-30,Late Delivery
O085821,2025-08-15,Damaged
O085832,2023-02-14,Late Delivery
O085837,2024-06-17,Wrong Product
O085844,2025-02-24,Wrong Product
O085845,2025-11-24,Wrong Product
O085851,2024-08-28,Damaged
O085859,2023-05-23,Damaged
O085860,2024-05-02,Quality Issue
O085862,2023-05-12,Wrong Product
O085865,2024-10-21,Quality Issue
O085881,2024-04-22,Damaged
O085895,2024-12-21,Damaged
O085899,2024-12-03,Late Delivery
O085903,2023-04-30,Damaged
O085916,2025-12-09,Customer Changed Mind
O085917,2023-05-05,Late Delivery
O085935,2024-06-13,Wrong Product
O085948,2024-07-21,Late Delivery
O085952,2023-07-22,Quality Issue
O085958,2025-08-21,Quality Issue
O085965,2024-01-20,Customer Changed Mind
O085968,2024-04-20,Wrong Product
O085974,2023-10-28,Wrong Product
O085975,2025-03-09,Wrong Product
O085978,2023-09-20,Late Delivery
O086001,2023-10-16,Late Delivery
O086006,2024-02-13,Quality Issue
O086015,2024-03-12,Damaged
O086020,2025-06-03,Damaged
O086030,2023-08-14,Customer Changed Mind
O086048,2025-12-09,Quality Issue
O086063,2025-03-26,Damaged
O086066,2025-11-08,Customer Changed Mind
O086082,2024-10-10,Quality Issue
O086092,2024-06-06,Late Delivery
O086094,2024-03-02,Late Delivery
O086113,2023-01-18,Damaged
O086115,2023-12-25,Quality Issue
O086124,2023-06-01,Customer Changed Mind
O086135,2026-01-12,Damaged
O086161,2024-05-19,Customer Changed Mind
O086197,2023-02-20,Customer Changed Mind
O086207,2024-11-16,Wrong Product
O086214,2024-02-12,Late Delivery
O086224,2025-04-19,Customer Changed Mind
O086246,2024-05-31,Customer Changed Mind
O086250,2025-01-31,Customer Changed Mind
O086259,2024-09-07,Customer Changed Mind
O086302,2023-08-28,Late Delivery
O086324,2025-01-15,Wrong Product
O086334,2024-04-17,Damaged
O086383,2024-02-09,Damaged
O086393,2025-11-14,Late Delivery
O086402,2023-07-18,Quality Issue
O086413,2023-08-07,Quality Issue
O086415,2023-10-12,Quality Issue
O086416,2023-06-14,Damaged
O086420,2023-02-27,Wrong Product
O086423,2024-12-19,Damaged
O086424,2024-05-08,Customer Changed Mind
O086446,2023-04-12,Damaged
O086455,2023-11-20,Quality Issue
O086459,2024-04-11,Late Delivery
O086472,2024-07-02,Quality Issue
O086495,2025-02-20,Customer Changed Mind
O086497,2025-04-13,Customer Changed Mind
O086531,2024-03-09,Damaged
O086533,2024-03-17,Damaged
O086539,2024-03-14,Wrong Product
O086541,2024-10-16,Late Delivery
O086551,2024-01-13,Quality Issue
O086557,2023-07-27,Customer Changed Mind
O086565,2025-02-01,Late Delivery
O086566,2024-02-07,Quality Issue
O086576,2024-03-14,Late Delivery
O086586,2025-04-23,Customer Changed Mind
O086628,2023-04-08,Quality Issue
O086630,2025-01-22,Late Delivery
O086633,2023-12-21,Damaged
O086654,2023-03-29,Quality Issue
O086679,2023-02-16,Customer Changed Mind
O086690,2024-11-11,Damaged
O086704,2023-11-25,Damaged
O086720,2024-02-23,Wrong Product
O086726,2024-03-05,Late Delivery
O086766,2024-06-19,Quality Issue
O086771,2024-05-31,Customer Changed Mind
O086784,2023-12-09,Damaged
O086801,2025-05-23,Quality Issue
O086810,2024-01-20,Customer Changed Mind
O086838,2025-10-22,Customer Changed Mind
O086863,2025-10-16,Customer Changed Mind
O086907,2024-09-01,Customer Changed Mind
O086920,2024-10-11,Late Delivery
O086935,2024-02-02,Wrong Product
O086942,2025-02-28,Wrong Product
O086959,2023-09-27,Late Delivery
O086966,2024-10-01,Late Delivery
O086983,2025-10-03,Customer Changed Mind
O087000,2024-05-26,Damaged
O087071,2023-10-21,Wrong Product
O087074,2023-12-18,Customer Changed Mind
O087082,2023-08-10,Late Delivery
O087095,2025-01-01,Late Delivery
O087097,2025-12-02,Late Delivery
O087104,2024-08-28,Customer Changed Mind
O087112,2023-01-14,Wrong Product
O087127,2023-09-24,Wrong Product
O087142,2025-03-08,Quality Issue
O087157,2025-05-17,Damaged
O087188,2025-09-15,Damaged
O087191,2024-04-11,Damaged
O087208,2025-11-28,Damaged
O087254,2024-04-25,Damaged
O087298,2024-03-04,Wrong Product
O087301,2023-08-15,Wrong Product
O087307,2023-09-11,Quality Issue
O087308,2023-09-08,Customer Changed Mind
O087318,2025-11-04,Wrong Product
O087331,2023-04-11,Customer Changed Mind
O087353,2024-08-11,Quality Issue
O087364,2024-11-08,Quality Issue
O087368,2025-12-05,Wrong Product
O087370,2025-01-04,Customer Changed Mind
O087379,2025-05-07,Damaged
O087388,2023-08-15,Customer Changed Mind
O087392,2025-06-01,Damaged
O087395,2023-03-05,Quality Issue
O087398,2024-02-07,Damaged
O087407,2025-07-27,Wrong Product
O087412,2024-12-24,Wrong Product
O087416,2025-05-12,Wrong Product
O087421,2023-10-11,Wrong Product
O087434,2025-02-26,Wrong Product
O087452,2024-06-28,Late Delivery
O087453,2025-05-19,Wrong Product
O087459,2025-06-30,Customer Changed Mind
O087465,2024-09-22,Late Delivery
O087476,2024-03-20,Wrong Product
O087530,2023-06-20,Quality Issue
O087536,2024-02-10,Wrong Product
O087537,2023-12-10,Wrong Product
O087538,2023-06-16,Customer Changed Mind
O087539,2024-05-04,Quality Issue
O087542,2024-05-09,Customer Changed Mind
O087551,2023-09-18,Wrong Product
O087556,2024-11-24,Late Delivery
O087583,2023-02-21,Quality Issue
O087593,2024-06-28,Wrong Product
O087616,2026-01-04,Damaged
O087617,2023-11-27,Quality Issue
O087627,2025-05-26,Late Delivery
O087641,2025-02-23,Wrong Product
O087660,2025-03-08,Late Delivery
O087663,2024-10-18,Damaged
O087665,2023-10-09,Damaged
O087678,2025-06-27,Quality Issue
O087685,2025-12-29,Damaged
O087686,2025-12-01,Wrong Product
O087689,2023-03-25,Quality Issue
O087704,2024-11-15,Late Delivery
O087716,2024-08-15,Damaged
O087730,2025-04-28,Customer Changed Mind
O087731,2025-04-01,Damaged
O087742,2025-08-18,Quality Issue
O087761,2025-01-13,Damaged
O087766,2023-05-30,Quality Issue
O087800,2025-10-04,Wrong Product
O087814,2023-09-07,Wrong Product
O087831,2024-01-20,Customer Changed Mind
O087855,2025-10-17,Wrong Product
O087875,2025-01-02,Late Delivery
O087893,2025-07-18,Customer Changed Mind
O087896,2024-02-24,Customer Changed Mind
O087905,2024-03-18,Damaged
O087909,2023-07-16,Damaged
O087912,2023-07-30,Quality Issue
O087917,2025-10-27,Damaged
O087923,2024-02-28,Customer Changed Mind
O087940,2024-07-29,Damaged
O087951,2025-01-27,Damaged
O087955,2024-04-15,Wrong Product
O087965,2025-01-24,Late Delivery
O087974,2025-03-15,Customer Changed Mind
O088007,2025-06-07,Late Delivery
O088010,2024-01-10,Late Delivery
O088053,2024-07-08,Late Delivery
O088058,2023-03-23,Quality Issue
O088065,2025-10-04,Damaged
O088075,2025-03-19,Damaged
O088100,2025-12-09,Quality Issue
O088115,2023-11-18,Late Delivery
O088131,2024-01-04,Customer Changed Mind
O088143,2025-09-26,Late Delivery
O088155,2023-12-23,Wrong Product
O088200,2024-07-21,Quality Issue
O088210,2023-10-17,Wrong Product
O088216,2023-07-26,Quality Issue
O088226,2023-11-30,Quality Issue
O088230,2023-02-09,Quality Issue
O088245,2025-02-09,Late Delivery
O088277,2023-08-03,Late Delivery
O088279,2024-08-07,Quality Issue
O088320,2025-05-07,Late Delivery
O088342,2025-10-08,Wrong Product
O088360,2024-01-07,Late Delivery
O088388,2024-02-19,Damaged
O088426,2024-08-16,Customer Changed Mind
O088432,2025-05-05,Late Delivery
O088440,2023-07-28,Wrong Product
O088447,2025-05-08,Damaged
O088449,2024-05-04,Quality Issue
O088458,2025-10-02,Damaged
O088485,2023-11-16,Late Delivery
O088490,2023-10-30,Wrong Product
O088500,2023-12-19,Damaged
O088506,2025-09-06,Late Delivery
O088520,2024-10-31,Damaged
O088523,2025-04-10,Wrong Product
O088525,2025-05-07,Late Delivery
O088530,2023-07-27,Quality Issue
O088559,2023-01-14,Wrong Product
O088573,2023-04-29,Quality Issue
O088584,2024-10-01,Quality Issue
O088593,2025-03-15,Quality Issue
O088611,2025-01-10,Late Delivery
O088630,2024-10-04,Damaged
O088635,2025-07-28,Customer Changed Mind
O088651,2023-01-29,Customer Changed Mind
O088674,2023-11-14,Late Delivery
O088701,2023-04-10,Damaged
O088709,2023-11-17,Wrong Product
O088721,2025-05-04,Damaged
O088733,2024-05-25,Customer Changed Mind
O088762,2025-08-05,Damaged
O088830,2023-10-12,Wrong Product
O088878,2024-11-12,Quality Issue
O088898,2025-07-26,Late Delivery
O088902,2025-04-30,Quality Issue
O088941,2023-05-28,Damaged
O088949,2023-12-31,Wrong Product
O088971,2024-12-31,Late Delivery
O089033,2025-06-27,Wrong Product
O089034,2025-08-14,Quality Issue
O089040,2024-05-23,Quality Issue
O089041,2024-06-05,Customer Changed Mind
O089042,2023-11-17,Wrong Product
O089043,2025-10-15,Damaged
O089054,2024-08-06,Quality Issue
O089065,2024-06-10,Quality Issue
O089077,2023-02-25,Quality Issue
O089091,2025-06-30,Damaged
O089093,2023-05-31,Customer Changed Mind
O089115,2025-10-15,Quality Issue
O089122,2023-12-27,Customer Changed Mind
O089157,2024-01-24,Customer Changed Mind
O089176,2023-03-26,Wrong Product
O089185,2023-10-09,Damaged
O089201,2023-08-03,Customer Changed Mind
O089209,2023-11-11,Wrong Product
O089229,2024-05-22,Late Delivery
O089237,2024-07-12,Quality Issue
O089256,2025-01-11,Quality Issue
O089269,2025-02-17,Quality Issue
O089279,2024-03-09,Damaged
O089289,2024-02-16,Quality Issue
O089301,2025-08-04,Quality Issue
O089309,2025-10-11,Customer Changed Mind
O089312,2024-03-08,Late Delivery
O089354,2025-04-14,Quality Issue
O089366,2023-04-15,Customer Changed Mind
O089369,2025-10-02,Wrong Product
O089378,2025-07-09,Quality Issue
O089394,2023-04-26,Wrong Product
O089396,2024-12-18,Damaged
O089411,2025-07-07,Late Delivery
O089412,2023-08-18,Late Delivery
O089413,2024-05-23,Wrong Product
O089422,2023-04-23,Damaged
O089423,2025-08-13,Customer Changed Mind
O089426,2023-03-03,Quality Issue
O089437,2023-08-22,Wrong Product
O089447,2025-03-13,Quality Issue
O089449,2025-09-30,Customer Changed Mind
O089453,2025-10-18,Wrong Product
O089474,2025-10-24,Late Delivery
O089487,2025-06-01,Quality Issue
O089503,2025-10-25,Wrong Product
O089515,2024-09-16,Damaged
O089573,2023-06-01,Late Delivery
O089639,2025-03-16,Customer Changed Mind
O089644,2025-07-23,Quality Issue
O089647,2025-11-02,Late Delivery
O089650,2025-07-21,Quality Issue
O089653,2024-10-06,Damaged
O089663,2025-11-26,Late Delivery
O089691,2025-11-20,Customer Changed Mind
O089697,2023-06-03,Quality Issue
O089701,2023-05-11,Late Delivery
O089712,2024-09-20,Late Delivery
O089764,2023-12-13,Customer Changed Mind
O089766,2023-08-27,Late Delivery
O089771,2025-06-24,Quality Issue
O089775,2023-02-26,Damaged
O089791,2023-09-11,Customer Changed Mind
O089813,2023-02-28,Quality Issue
O089815,2024-04-09,Wrong Product
O089816,2023-09-27,Late Delivery
O089828,2023-10-04,Wrong Product
O089839,2023-08-20,Customer Changed Mind
O089841,2023-01-26,Quality Issue
O089865,2025-01-13,Quality Issue
O089878,2024-09-05,Wrong Product
O089904,2023-03-28,Quality Issue
O089911,2025-11-27,Quality Issue
O089920,2025-12-01,Late Delivery
O089938,2023-05-20,Damaged
O089959,2024-06-17,Quality Issue
O089961,2023-01-16,Customer Changed Mind
O089962,2024-04-28,Wrong Product
O089966,2024-11-25,Customer Changed Mind
O089973,2025-12-08,Customer Changed Mind
O089980,2025-03-17,Wrong Product
O090036,2025-12-15,Quality Issue
O090039,2025-08-21,Late Delivery
O090048,2024-08-14,Damaged
O090051,2024-08-30,Damaged
O090069,2024-10-20,Late Delivery
O090084,2023-03-19,Quality Issue
O090103,2024-11-02,Customer Changed Mind
O090109,2023-02-14,Late Delivery
O090116,2023-08-31,Quality Issue
O090120,2024-07-24,Wrong Product
O090125,2023-02-28,Wrong Product
O090139,2024-04-18,Wrong Product
O090141,2024-05-10,Quality Issue
O090146,2024-07-28,Wrong Product
O090147,2023-06-16,Damaged
O090163,2025-10-13,Wrong Product
O090187,2023-07-26,Late Delivery
O090212,2024-08-09,Late Delivery
O090215,2024-02-28,Damaged
O090282,2025-11-24,Late Delivery
O090302,2023-10-09,Quality Issue
O090322,2024-03-26,Quality Issue
O090323,2024-02-20,Quality Issue
O090325,2023-09-19,Customer Changed Mind
O090344,2023-01-14,Quality Issue
O090354,2024-09-29,Quality Issue
O090367,2023-06-19,Late Delivery
O090400,2025-11-15,Late Delivery
O090401,2023-06-01,Quality Issue
O090432,2023-04-30,Wrong Product
O090461,2024-05-22,Damaged
O090510,2024-12-30,Wrong Product
O090522,2023-08-01,Quality Issue
O090532,2024-03-01,Damaged
O090542,2023-07-06,Quality Issue
O090559,2025-06-02,Wrong Product
O090572,2023-07-16,Quality Issue
O090601,2023-04-02,Wrong Product
O090612,2025-01-28,Quality Issue
O090614,2023-09-10,Quality Issue
O090616,2024-12-24,Customer Changed Mind
O090620,2025-10-20,Late Delivery
O090628,2023-08-02,Damaged
O090644,2024-07-17,Damaged
O090653,2024-03-19,Late Delivery
O090672,2024-07-05,Quality Issue
O090707,2023-04-21,Wrong Product
O090716,2023-08-25,Late Delivery
O090726,2024-01-28,Customer Changed Mind
O090774,2025-05-25,Quality Issue
O090784,2023-06-25,Wrong Product
O090839,2024-09-23,Wrong Product
O090850,2024-06-26,Quality Issue
O090853,2024-08-26,Quality Issue
O090878,2024-11-16,Wrong Product
O090880,2024-05-06,Customer Changed Mind
O090907,2024-08-12,Wrong Product
O090913,2025-01-07,Customer Changed Mind
O090939,2025-09-19,Customer Changed Mind
O090995,2025-09-26,Wrong Product
O091027,2023-08-09,Quality Issue
O091056,2024-04-13,Late Delivery
O091074,2023-03-28,Damaged
O091083,2024-08-05,Quality Issue
O091088,2025-04-24,Wrong Product
O091105,2023-08-11,Late Delivery
O091106,2024-02-06,Customer Changed Mind
O091109,2024-09-19,Quality Issue
O091118,2023-08-28,Quality Issue
O091122,2025-05-25,Late Delivery
O091128,2023-11-30,Quality Issue
O091134,2024-01-09,Wrong Product
O091139,2023-04-15,Quality Issue
O091169,2023-09-19,Damaged
O091184,2023-07-22,Damaged
O091186,2025-11-04,Wrong Product
O091224,2024-04-12,Customer Changed Mind
O091225,2024-01-12,Wrong Product
O091234,2024-10-20,Quality Issue
O091252,2023-10-28,Quality Issue
O091265,2024-11-23,Damaged
O091266,2024-08-02,Customer Changed Mind
O091281,2023-09-25,Customer Changed Mind
O091299,2024-04-28,Damaged
O091323,2023-07-11,Late Delivery
O091324,2024-09-10,Quality Issue
O091331,2025-01-20,Quality Issue
O091338,2023-04-08,Late Delivery
O091349,2024-02-23,Customer Changed Mind
O091362,2023-04-10,Damaged
O091366,2024-06-13,Customer Changed Mind
O091368,2024-03-13,Wrong Product
O091374,2024-04-18,Damaged
O091402,2025-08-21,Customer Changed Mind
O091407,2025-11-25,Quality Issue
O091408,2024-04-08,Customer Changed Mind
O091418,2025-04-25,Damaged
O091426,2024-07-19,Wrong Product
O091442,2025-10-27,Customer Changed Mind
O091458,2024-12-08,Late Delivery
O091479,2024-10-11,Damaged
O091501,2024-10-15,Late Delivery
O091509,2024-01-12,Late Delivery
O091511,2024-10-03,Customer Changed Mind
O091512,2025-07-30,Customer Changed Mind
O091516,2023-09-29,Late Delivery
O091525,2023-11-03,Wrong Product
O091552,2023-04-13,Late Delivery
O091578,2024-08-09,Wrong Product
O091599,2024-12-28,Late Delivery
O091612,2023-10-03,Damaged
O091664,2025-06-17,Wrong Product
O091669,2025-02-18,Customer Changed Mind
O091699,2024-04-03,Late Delivery
O091713,2023-05-19,Customer Changed Mind
O091720,2025-11-06,Damaged
O091730,2023-03-05,Quality Issue
O091757,2023-08-03,Customer Changed Mind
O091763,2025-01-15,Damaged
O091780,2023-12-04,Wrong Product
O091804,2024-07-10,Customer Changed Mind
O091821,2025-03-06,Damaged
O091823,2024-12-13,Wrong Product
O091833,2025-02-06,Late Delivery
O091855,2025-10-23,Late Delivery
O091868,2023-03-03,Wrong Product
O091871,2023-11-21,Damaged
O091894,2024-06-13,Wrong Product
O091904,2023-07-17,Quality Issue
O091914,2024-08-31,Late Delivery
O091923,2024-11-26,Customer Changed Mind
O091924,2024-06-08,Customer Changed Mind
O091928,2025-10-31,Wrong Product
O091930,2024-12-13,Damaged
O091946,2024-11-11,Quality Issue
O091966,2025-08-16,Late Delivery
O091972,2024-11-08,Customer Changed Mind
O091982,2024-11-07,Customer Changed Mind
O091988,2023-03-26,Late Delivery
O092000,2023-05-06,Damaged
O092002,2025-06-11,Late Delivery
O092014,2025-09-25,Wrong Product
O092023,2024-02-25,Quality Issue
O092040,2025-05-11,Late Delivery
O092048,2024-06-13,Quality Issue
O092052,2025-12-24,Quality Issue
O092059,2025-02-17,Late Delivery
O092088,2024-11-30,Wrong Product
O092097,2025-12-29,Late Delivery
O092183,2023-12-25,Damaged
O092187,2024-03-02,Late Delivery
O092195,2025-04-14,Quality Issue
O092225,2023-07-03,Customer Changed Mind
O092226,2023-07-02,Damaged
O092236,2025-09-23,Quality Issue
O092238,2025-02-11,Late Delivery
O092259,2023-01-16,Late Delivery
O092287,2023-11-30,Wrong Product
O092288,2025-03-31,Quality Issue
O092298,2024-07-30,Damaged
O092305,2024-07-03,Late Delivery
O092307,2024-12-28,Damaged
O092310,2025-01-09,Quality Issue
O092317,2025-02-12,Wrong Product
O092345,2025-12-18,Damaged
O092363,2024-12-11,Wrong Product
O092397,2024-11-14,Quality Issue
O092419,2025-11-17,Damaged
O092427,2025-05-12,Damaged
O092439,2024-04-26,Wrong Product
O092444,2024-11-15,Late Delivery
O092471,2024-07-29,Wrong Product
O092476,2023-02-11,Quality Issue
O092527,2025-07-23,Quality Issue
O092528,2024-09-20,Wrong Product
O092542,2024-06-23,Wrong Product
O092544,2024-04-02,Late Delivery
O092547,2023-07-28,Damaged
O092551,2025-11-30,Customer Changed Mind
O092558,2024-08-26,Wrong Product
O092565,2024-11-27,Late Delivery
O092566,2025-03-17,Customer Changed Mind
O092567,2025-10-15,Quality Issue
O092572,2024-05-08,Wrong Product
O092597,2025-03-28,Customer Changed Mind
O092599,2024-03-03,Quality Issue
O092644,2023-04-17,Customer Changed Mind
O092681,2025-08-26,Damaged
O092686,2024-05-18,Damaged
O092696,2023-04-17,Customer Changed Mind
O092709,2025-06-14,Late Delivery
O092720,2023-05-21,Customer Changed Mind
O092725,2023-12-04,Quality Issue
O092727,2024-09-19,Damaged
O092733,2023-08-10,Late Delivery
O092748,2025-10-23,Customer Changed Mind
O092764,2024-11-20,Wrong Product
O092766,2024-01-29,Wrong Product
O092767,2025-10-02,Damaged
O092768,2025-11-04,Damaged
O092770,2024-10-31,Damaged
